ID,Title_Romaji,Title_English,Title_Native,Type,Format,Genres,Episodes,Season,Season_Year,Start,End,Source,Country,Studios,Authors_Staff,Status,Average_Score,Mean_Score,Popularity,Favourites
5493,Ranma 1/2: Akumu! Shunmin Kou,Unknown,らんま1/2 悪夢! 春眠香,ANIME,OVA,"Action, Adventure, Comedy, Supernatural",1.0,SUMMER,2008.0,2008-7-31,2008-7-31,MANGA,JP,Studio DEEN,"Yoshikazu Iwanami (Sound Director), Kouhei Tanaka (Music), Hirofumi Suzuki (Key Animation), Atsuko Nakajima (Character Design), Shigemi Ikeda (Art Director)",FINISHED,71.0,72.0,3174,30
107984,"Wei, Kanjian Erduo La! 2","Look, I Can See Your Ears! S2",喂，看见耳朵啦 第二季,ANIME,ONA,"Comedy, Fantasy, Romance, Slice of Life",12.0,Unknown,2011.0,2019-2-2,2019-4-13,MANGA,CN,monofilmo,"Tracy Hu (Original Creator), Chiaki Kanno (Director), Kenji Satou (Producer)",FINISHED,71.0,72.0,3173,43
98516,Mazinger Z: INFINITY,Unknown,劇場版 マジンガーZ ／ INFINITY,ANIME,MOVIE,"Action, Comedy, Mecha, Sci-Fi, Supernatural",1.0,WINTER,2018.0,2018-1-13,2018-1-13,MANGA,JP,Toei Animation,"Gou Nagai (Original Creator), Ichirou Mizuki (Theme Song Performance (OP)), Toshiyuki Watanabe (Music), Junji Shimizu (Director), Takayuki Yanase (Mechanical Design)",FINISHED,67.0,68.0,3172,44
98209,Brave Witches: Petersburg Daisenryaku,Unknown,ブレイブウィッチーズ　第13話「ペテルブルグ大戦略」,ANIME,SPECIAL,"Action, Ecchi",1.0,SPRING,2017.0,2017-5-13,2017-5-13,ORIGINAL,JP,SILVER LINK.,Unknown,FINISHED,67.0,68.0,3172,20
102608,Bakuman. 3rd Season Specials,Bakuman. 3rd Season Specials,バクマン。,ANIME,SPECIAL,Comedy,2.0,Unknown,2011.0,2013-6-26,2013-8-28,MANGA,JP,J.C.STAFF,Unknown,FINISHED,65.0,66.0,3171,11
3710,Hakaba Kitarou,Graveyard Kitaro,墓場鬼太郎,ANIME,TV,"Horror, Supernatural",11.0,WINTER,2008.0,2008-1-11,2008-3-21,MANGA,JP,Unknown,"Shouko Nakagawa (Theme Song Performance), Shouko Nakagawa (Theme Song Lyrics), Kaoru Wada (Music), Shigeru Mizuki (Original Creator), Kunio Tsujita (Color Design)",FINISHED,67.0,68.0,3171,33
140842,Chiikawa,Chiikawa,ちいかわ,ANIME,TV_SHORT,"Comedy, Slice of Life",2.0,SPRING,2022.0,2022-4-4,None-None-None,MANGA,JP,Doga Kobo,"Nagano (Original Creator), Takenori Mihara (Director), Masanori Tsuchiya (Sound Director), Naohiro Kaneko (Director of Photography), Kei Ishiguro (Color Design)",RELEASING,74.0,77.0,3169,300
101596,Pastel Life,PASTEL LIFE,ぱすてるらいふ,ANIME,TV_SHORT,Slice of Life,6.0,SPRING,2018.0,2018-5-17,2018-6-21,OTHER,JP,studio A-CAT,Pastel＊Palettes (Theme Song Performance (OP)),FINISHED,62.0,63.0,3167,19
99527,Closers: SIDE BLACKLAMBS,Closers: Side Blacklambs,클로저스 : SIDE BLACKLAMBS,ANIME,ONA,"Action, Sci-Fi, Supernatural",6.0,Unknown,2011.0,2016-12-23,2019-1-11,VIDEO_GAME,KR,Studio Animal,"Bong-Hoe Gu (Director), Mu-Jin Cha (Script), Chang-Hui Yu (Storyboard (OP)), Chohui (Theme Song Performance (OP)), Yong-Suk Gim (Art Director)",FINISHED,53.0,54.0,3167,16
2542,Lady Georgie,Lady Georgie,レディジョージィ,ANIME,TV,"Drama, Romance",45.0,SPRING,1983.0,1983-4-9,1984-2-25,MANGA,JP,Tokyo Movie Shinsha,"Yumiko Igarashi (Original Character Design), Kenji Kodama (Episode Director), Masaharu Okuwaki (Director), Takeo Watanabe (Music), Man Izawa (Original Creator)",FINISHED,69.0,71.0,3166,61
190054,Watashi no Shiawase na Kekkon (Shinsaku Anime),Unknown,わたしの幸せな結婚 (新作アニメ),ANIME,Unknown,"Drama, Romance, Supernatural",2.0,Unknown,2011.0,None-None-None,None-None-None,Unknown,JP,Unknown,"Akumi Agitogi (Original Story), Tsukiho Tsukioka (Original Character Design)",NOT_YET_RELEASED,60.0,60.0,3165,23
21195,Koi Maguwai,Foxy Lady,恋まぐわい,ANIME,OVA,Hentai,1.0,FALL,2014.0,2014-12-26,2014-12-26,MANGA,JP,Studio 1st,"Siokonbu (Original Creator), Hideta Oota (Episode Director), Shinichirou Sawayama (Script), Chiaki Saegusa (Sound Director), Mikiwo Fujiwara (Character Design)",FINISHED,63.0,64.0,3165,62
185575,Bukiyou na Senpai.,Unknown,不器用な先輩。,ANIME,TV,"Comedy, Romance",2.0,Unknown,2011.0,2025-None-None,None-None-None,MANGA,JP,Studio elle,"Makoto Kudou (Original Creator), Ayumu Kotake (Director), Mio Inoue (Series Composition), Masaaki Tokuda (Character Design), Mio Inoue (Script)",NOT_YET_RELEASED,60.0,60.0,3161,25
18655,Koikishi Purely☆Kiss THE ANIMATION,Unknown,恋騎士Purely☆Kiss THE ANIMATION,ANIME,OVA,"Hentai, Romance",2.0,SUMMER,2013.0,2013-7-26,2014-2-28,VISUAL_NOVEL,JP,Seven,"Hagure Yuuki (Original Character Design), Takashi Nishikawa (Director), Shinji Katahira (Art Director), Sadamasa Shiika (Key Animation (ep 2)), Takashi Nishikawa (Character Design)",FINISHED,65.0,66.0,3161,48
951,Chibi Maruko-chan,Unknown,ちびまる子ちゃん,ANIME,TV,"Comedy, Slice of Life",142.0,WINTER,1990.0,1990-1-7,1992-9-27,MANGA,JP,Nippon Animation,"Masaaki Yuasa (Key Animation  (OP, ED)), Momoko Sakura (Script (eps 103-142, part of eps 67-96)), Momoko Sakura (Original Creator), Momoko Sakura (Theme Song Lyrics  (ED 1, 2)), Tetsurou Oda (Theme Song Composition (OP, ED))",FINISHED,72.0,74.0,3159,82
100408,Souten no Ken: REGENESIS,Fist of the Blue Sky: Regenesis,蒼天の拳REGENESIS,ANIME,ONA,Action,12.0,SPRING,2018.0,2018-4-3,2018-6-19,MANGA,JP,POLYGON PICTURES,"Yoshiyuki Okamura (Original Creator), AK-69 (Theme Song Lyrics (OP)), Sumire Uesaka (Theme Song Performance (ED)), Takeshi Takadera (Sound Director), Tetsuo Hara (Original Character Design)",FINISHED,47.0,47.0,3158,15
21465,Wakaba＊Girl: Onsen Tsukaritai,Unknown,わかば＊ガール 「温泉つかりたい」,ANIME,SPECIAL,"Comedy, Slice of Life",1.0,FALL,2015.0,2015-10-23,2015-10-23,MANGA,JP,Nexus,"Ray (Theme Song Performance (OP)), Masaharu Watanabe (Storyboard), Ippei Yokota (Episode Director), Yui Hara (Original Creator), Jukki Hanada (Script)",FINISHED,66.0,67.0,3157,9
4936,Ninja Hattori-kun,Unknown,忍者ハットリくん,ANIME,TV_SHORT,Comedy,694.0,FALL,1981.0,1981-9-28,1987-12-25,MANGA,JP,Unknown,Hiroshi Sasagawa (Director),FINISHED,67.0,68.0,3157,61
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,Adieu Galaxy Express 999,さよなら銀河鉄道999 -アンドロメダ終着駅-,ANIME,MOVIE,"Drama, Sci-Fi",1.0,SUMMER,1981.0,1981-8-1,1981-8-1,MANGA,JP,Toei Animation,"Leiji Matsumoto (Original Creator), Rintarou (Director), Kitarou Kousaka (In-Between Animation), Philippe Roullier (ADR Director (French)), Yoshinori Kanada (Key Animation)",FINISHED,70.0,72.0,3157,41
21233,Kyonyuu Kazoku Saimin,Unknown,巨乳家族催眠,ANIME,OVA,Hentai,1.0,SPRING,2014.0,2014-4-18,2014-4-18,VISUAL_NOVEL,JP,Juicy Mango,"Sky House (Original Character Design), Ken Raika (Director)",FINISHED,62.0,63.0,3156,117
181440,Aldnoah.Zero: Ame no Danshou - The Penultimate Truth,Unknown,アルドノア・ゼロ 雨の断章 -The Penultimate Truth-,ANIME,OVA,"Fantasy, Mecha, Sci-Fi",1.0,WINTER,2025.0,2025-3-26,2025-3-26,ORIGINAL,JP,Unknown,"Takako Shimura (Original Character Design), Gen Urobuchi (Original Creator), Mitsutaka Iguchi (CG Director)",FINISHED,60.0,64.0,3153,25
128563,♪D4DJ Petit Mix,D4DJ Petit Mix,ぷっちみく♪D4DJ Petit Mix,ANIME,TV_SHORT,"Comedy, Music, Slice of Life",26.0,WINTER,2021.0,2021-2-5,2021-7-30,OTHER,JP,"DMM.futureworks, W-Toon Studio","Seiya Miyajima (Director), Aimi (Theme Song Performance (ED)), Kanon Shizaki (Theme Song Performance (ED)), Haruka Mimura (Theme Song Performance (ED)), Yuuka Nishio (Theme Song Performance (ED))",FINISHED,67.0,68.0,3153,39
20648,Shounen Hollywood: HOLLY STAGE FOR 49,SHONEN HOLLYWOOD -HOLLY STAGE FOR 49-,少年ハリウッド -HOLLY STAGE FOR 49-,ANIME,TV,"Music, Slice of Life",13.0,SUMMER,2014.0,2014-7-5,2014-9-27,LIGHT_NOVEL,JP,ZEXCS,"Kei Tsuchiya (Character Design), Tetsuji Hayashi (Music), Ryou Tanaka (Sound Director), Ayano Oowada (Prop Design), Kei Tsuchiya (Chief Animation Director)",FINISHED,56.0,57.0,3152,20
10532,Working'!! Announcement Specials,Wagnaria'!! Announcement Specials,ワーキング!!,ANIME,ONA,Comedy,2.0,SPRING,2011.0,2011-4-1,2011-4-2,MANGA,JP,Unknown,Karino Takatsu (Original Creator),FINISHED,63.0,64.0,3151,6
1082,Hikari to Mizu no Daphne,Daphne in the Brilliant Blue,光と水のダフネ,ANIME,TV,"Comedy, Drama, Mystery, Psychological, Sci-Fi",24.0,WINTER,2004.0,2004-1-16,2004-7-3,ORIGINAL,JP,J.C.STAFF,"Rino (Theme Song Composition  (ED)), Rino (Theme Song Lyrics  (ED)), Kou Ootani (Music), CooRie (Theme Song Performance), Takashi Watanabe (Storyboard)",FINISHED,64.0,65.0,3151,30
581,Honoo no Labyrinth,Labyrinth of Flames,炎のらびりんす,ANIME,OVA,"Action, Adventure, Comedy, Ecchi",2.0,FALL,2000.0,2000-9-25,2000-12-21,ORIGINAL,JP,Studio Fantasia,"Yoshikazu Iwanami (Sound Director), Youko Kikuchi (Character Design), Katsuhiko Nishijima (Storyboard), Katsuhiko Nishijima (Director), Kenichi Kanemaki (Script)",FINISHED,60.0,61.0,3149,32
114117,Shi Yi Chang'an: Mingyue Ji Shi You,Memory of Chang'an,拾忆长安·明月几时有,ANIME,ONA,"Drama, Romance",12.0,Unknown,2011.0,2020-10-28,2021-1-6,MANGA,CN,Lingsanwu Animation,Dongman Tang (Original Story),FINISHED,66.0,68.0,3148,47
115115,Chiisana Tsubomi no Sono Oku ni...,Unknown,小さな蕾のその奥に……,ANIME,OVA,Hentai,4.0,SPRING,2020.0,2020-4-24,2022-5-27,ORIGINAL,JP,Nur,Unknown,FINISHED,62.0,63.0,3147,109
101104,Senki Zesshou Symphogear AXZ: Senki Zesshou Shinai Symphogear,Symphogear AXZ Omake,戦姫絶唱シンフォギアAXZ 戦姫絶唱しないシンフォギア,ANIME,SPECIAL,"Action, Comedy, Mahou Shoujo, Music, Sci-Fi, Slice of Life",4.0,FALL,2017.0,2017-11-29,2018-2-28,ORIGINAL,JP,Satelight,"Katsumi Ono (Storyboard), Yuka Iguchi (Theme Song Performance (ED)), Aoi Yuuki (Theme Song Performance (ED)), Ayahi Takagaki (Theme Song Performance (ED))",FINISHED,70.0,71.0,3147,19
8217,Jewelpet Twinkle☆,Unknown,ジュエルペット てぃんくる☆,ANIME,TV,"Fantasy, Mahou Shoujo",52.0,SPRING,2010.0,2010-4-3,2011-3-27,ORIGINAL,JP,Studio Comet,"Miyuki Sawashiro (Theme Song Performance (OP)), Azusa Enoki (Theme Song Performance (ED)), Yoshikazu Iwanami (Sound Director), Sayuri Tatsuyama (Original Creator), Ayana Taketatsu (Theme Song Performance (ED))",FINISHED,73.0,74.0,3147,101
3349,Kiddy GiRL-AND,Unknown,キディ・ガーランド,ANIME,TV,"Action, Comedy, Sci-Fi",24.0,FALL,2009.0,2009-10-16,2010-3-26,ORIGINAL,JP,Satelight,"Rino (Theme Song Composition  (ED 1)), Keiji Gotou (Director), Junichi Satou (Sound Director), Yukari Higa (Original Character Design), Megumi Kadonosono (Character Design)",FINISHED,63.0,64.0,3147,23
128400,Saiyuuki RELOAD: ZEROIN,Saiyuki RELOAD: ZEROIN,最遊記RELOAD -ZEROIN-,ANIME,TV,"Action, Adventure, Supernatural",13.0,WINTER,2022.0,2022-1-6,2022-3-31,MANGA,JP,LIDENFILMS,"Kazuya Minekura (Original Creator), Misato Takada (Director), Michiko Yokote (Series Composition), Aya Matsui (Series Composition), Noriko Ogura (Character Design)",FINISHED,60.0,62.0,3141,28
101696,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,Hakumei and Mikochi: A Screw and a Bed / The Fireside and Gambling,ハクメイとミコチ 「ネジとベッド と 囲炉裏と博打」,ANIME,OVA,"Fantasy, Slice of Life",1.0,SPRING,2018.0,2018-6-27,2018-6-27,MANGA,JP,Lerche,"Takuto Kashiki (Original Creator), Reiko Yoshida (Script), Yoshifumi Sasahara (Storyboard), Masaru Yamada (Animation Director), Yoshifumi Sasahara (Episode Director)",FINISHED,73.0,74.0,3139,17
21343,JK-Meshi!,Unknown,JKめし！,ANIME,TV_SHORT,"Comedy, Slice of Life",26.0,FALL,2015.0,2015-10-6,2016-3-29,ORIGINAL,JP,Kyotoma,Unknown,FINISHED,42.0,42.0,3139,4
1108,Senkaiden Houshin Engi,Soul Hunter,仙界伝 封神演義,ANIME,TV,"Adventure, Fantasy, Supernatural",26.0,SUMMER,1999.0,1999-7-3,1999-12-25,MANGA,JP,Studio DEEN,"Ryu Fujisaki (Original Creator), Takahiro Kagami (Animation Director), Takahiro Kagami (Key Animation), Takahiro Kagami (Assistant Animation Director), Junji Nishimura (Director)",FINISHED,63.0,65.0,3139,40
406,BUZZER BEATER,Unknown,BUZZER BEATER,ANIME,TV,"Action, Sci-Fi, Sports",13.0,WINTER,2005.0,2005-2-5,2005-4-30,MANGA,JP,Unknown,"Takehiko Inoue (Original Creator), Hideki Tonokatsu (Episode Director (Ep 2, 9)), Shigeyuki Miya (Character Design), Shigeyuki Miya (Director), Kenji Konuta (Script (eps 3, 4, 8-10))",FINISHED,60.0,61.0,3139,24
99654,Heibai Wushuang,The Unparalleled Black & White,黑白无双,ANIME,ONA,"Action, Comedy, Supernatural",12.0,Unknown,2011.0,2015-7-9,2016-2-25,MANGA,CN,Wawayu Animation,"Yanshu Yu (Original Creator), Bin Pan (Chief Director), Jiafei Ni (Director), Bin Pan (Script), Jiafei Ni (Script)",FINISHED,58.0,61.0,3135,43
20808,Yowamushi Pedal: Re:RIDE,Yowamushi Pedal Re:RIDE,弱虫ペダル Re:RIDE,ANIME,MOVIE,"Drama, Sports",1.0,SUMMER,2014.0,2014-9-19,2014-9-19,MANGA,JP,Toho,"Osamu Nabeshima (Director), Takeshi Katsurayama (Director of Photography), Takeshi Sanada (CG Director), Yoshio Mizumura (Design Works), Reiko Yoshida (Script)",FINISHED,70.0,71.0,3134,17
595,X OVA,Unknown,エックス,ANIME,OVA,"Drama, Fantasy, Mystery, Romance, Supernatural",1.0,SUMMER,2001.0,2001-8-25,2001-8-25,MANGA,JP,MADHOUSE,"CLAMP (Original Creator), Naoki Satou (Music), Yoshiaki Kawajiri (Script), Yoshiaki Kawajiri (Storyboard), Yuuji Ikeda (Art Director)",FINISHED,62.0,63.0,3133,14
11793,Tamayura: hitotose - Attakai Kaze no Omoide Nanode,Unknown,たまゆら～hitotose～ 第5.5話「あったかい風の想い出なので」,ANIME,SPECIAL,"Comedy, Slice of Life",1.0,SPRING,2012.0,2012-5-5,2012-5-5,ORIGINAL,JP,TYO Animations,"Maaya Sakamoto (Theme Song Lyrics), Maaya Sakamoto (Theme Song Performance), Natsumi Kiyoura (Theme Song Performance)",FINISHED,73.0,74.0,3132,5
1245,Shihaisha no Tasogare: TWILIGHT OF THE DARK MASTER,Twilight of the Dark Master,支配者の黄昏 TWILIGHT OF THE DARK MASTER,ANIME,OVA,Horror,1.0,WINTER,1998.0,1998-1-21,1998-1-21,MANGA,JP,MADHOUSE,"Jack Fletcher (ADR Director (English)), Jack Fletcher (ADR Script (English)), Yoshimitsu Oohashi (Storyboard), Mataichirou Yamamoto (Executive Producer), Tatsuhiko Urahata (Script)",FINISHED,55.0,55.0,3131,19
20784,Lady Jewelpet,Unknown,レディ ジュエルペット,ANIME,TV,"Fantasy, Mahou Shoujo, Romance",52.0,SPRING,2014.0,2014-4-5,2015-3-28,ORIGINAL,JP,Studio Comet,"Itsurou Kawasaki (Director), Yoshikazu Iwanami (Sound Director), Natsuko Takahashi (Series Composition), Jun Ichikawa (Music), Masahiro Yokotani (Script (eps 4, 11, 18, 27, 33))",FINISHED,72.0,74.0,3128,77
182445,Wu Liuqi: Jiji Sui Pian,Unknown,伍六七之记忆碎片,ANIME,ONA,"Action, Comedy, Drama, Mystery, Supernatural",10.0,Unknown,2011.0,2024-10-2,2024-11-20,ORIGINAL,CN,Sharefun Studio,"Xiaofeng He (Director), Xiaofeng He (Script), Xiaofeng He (Original Creator)",FINISHED,79.0,83.0,3123,90
177879,0-saiji Start Dash Monogatari,Unknown,0歳児スタートダッシュ物語,ANIME,TV_SHORT,Fantasy,12.0,SUMMER,2024.0,2024-7-7,2024-9-22,MANGA,JP,Unknown,"Reku Hayase (Original Character Design), Umika (Original Story)",FINISHED,47.0,48.0,3122,49
12455,Yuu☆Yuu☆Hakusho: Mu Mu Hakusho,Yu Yu Hakusho: Nightmare Hakusho,幽☆遊☆白書 夢夢白書,ANIME,OVA,Comedy,4.0,Unknown,2011.0,1993-None-None,1996-None-None,MANGA,JP,Unknown,Unknown,FINISHED,61.0,62.0,3122,15
7568,Umineko no Naku Koro ni Specials,When the Seagulls Cry Specials,うみねこのなく頃に,ANIME,SPECIAL,Comedy,26.0,FALL,2009.0,2009-10-23,2010-10-24,VISUAL_NOVEL,JP,Studio DEEN,Ryukishi07 (Original Creator),FINISHED,55.0,55.0,3119,16
1550,Attack No.1,Unknown,アタックNo.1,ANIME,TV,"Drama, Sports",104.0,FALL,1969.0,1969-12-7,1971-11-28,MANGA,JP,Tokyo Movie Shinsha,"Chikako Urano (Original Creator), Fumio Kurokawa (Episode Director (eps 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49, 51, 53, 55, 57, 59, 61, 63, 65, 67)), Kumiko Oosugi (Theme Song Performance (Op vers. 2)), Shingo Araki (Animation Director), Osamu Kobayashi (Animation Director (eps 32-104))",FINISHED,64.0,66.0,3114,49
98081,Otokonoko ♂ Delivery,Unknown,オトコのコ♂デリバリー,ANIME,OVA,Hentai,1.0,WINTER,2016.0,2016-12-31,2016-12-31,ORIGINAL,JP,Studio Zealot,"Yoshiten (Director), NemuNemu (Original Character Design)",FINISHED,55.0,56.0,3113,68
6399,Higashi no Eden: Falling Down,Eden of the East: Falling Down,Unknown,ANIME,MUSIC,Unknown,1.0,Unknown,2011.0,2009-5-27,2009-5-27,OTHER,JP,Unknown,Oasis (Theme Song Performance),FINISHED,68.0,69.0,3113,7
1085,Interlude,Interlude,インタールード,ANIME,OVA,"Action, Adventure, Horror, Mystery, Sci-Fi",3.0,SPRING,2004.0,2004-3-25,2004-8-27,VISUAL_NOVEL,JP,"Toei Animation, Happinet Pictures","Akemi Omode (Script), Masahiro Gotou (Editing), Hiderou Horibe (Original Character Design), Tatsuya Nagamine (Director), Hiroaki Shibata (Producer)",FINISHED,56.0,57.0,3111,18
609,Saishuu Heiki Kanojo: Another Love Song,Saikano: Another Love Song,最終兵器彼女Another Love Song,ANIME,OVA,"Drama, Romance, Sci-Fi",2.0,SUMMER,2005.0,2005-8-5,2005-9-9,MANGA,JP,Studio Fantasia,"Shin Takahashi (Original Creator), Youko Kikuchi (Key Animation), Mitsuko Kase (Director), Kouji Haneda (Key Animation), Kei Yoshikawa (Music)",FINISHED,65.0,66.0,3111,12
20848,Tantei Kageki Milky Holmes TD,Unknown,探偵歌劇 ミルキィホームズ TD,ANIME,TV,"Comedy, Mystery",12.0,WINTER,2015.0,2015-1-3,2015-3-28,OTHER,JP,"J.C.STAFF, Nomad","Natsuki Tanihara (Original Character Design), Hiroshi Nishikiori (Director), Hideki Shirane (Series Composition), Mariko Fujita (Character Design), Hirokazu Hanai (Assistant Director)",FINISHED,64.0,65.0,3110,17
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Unknown,未亡人日記 ~憧れのあの女（ひと）と一つ屋根の下~,ANIME,OVA,Hentai,1.0,WINTER,2013.0,2013-1-25,2013-1-25,VISUAL_NOVEL,JP,Unknown,"Daisuke Fuwa (Original Character Design), ZEN (Character Design), Sutaa (Music), Yanaha Sadayama (Director)",FINISHED,65.0,66.0,3108,118
188668,Koisuru ONE PIECE,Unknown,恋するワンピース,ANIME,ONA,"Comedy, Romance",5.0,SPRING,2025.0,2025-4-1,2025-4-5,MANGA,JP,Unknown,"Daiki Ihara (Original Creator), Eiichirou Oda (Original Creator), Miki Kobayashi (Producer), Kousuke Oohori (Director of Photography), Hazuki Omoya (Series Director)",FINISHED,66.0,69.0,3107,23
21176,Victorian Maid Maria no Houshi,Unknown,ヴィクトリアメイド マリアの奉仕,ANIME,OVA,Hentai,1.0,SPRING,2015.0,2015-4-24,2015-4-24,ORIGINAL,JP,Jumondou,"Hiraku Kaneko (Director), Hiraku Kaneko (Character Design), I-Seong Kim (Key Animation), Masaya Nozaki (Key Animation), I-Seong Kim (Assistant Animation Director)",FINISHED,69.0,70.0,3107,111
113308,Kinen Satsuei,Unknown,記念撮影,ANIME,MUSIC,Drama,1.0,Unknown,2011.0,2019-11-2,2019-11-2,MANGA,JP,Shaft,"BUMP OF CHICKEN (Music Performance), Eisaku Kubonouchi (Character Design), Motoo Fujiwara (Music Composition), BUMP OF CHICKEN (Music Arrangement), Motoo Fujiwara (Music Lyrics)",FINISHED,77.0,78.0,3106,63
19255,Hyakka Ryouran: Samurai Bride Specials,Samurai Bride Specials,百花繚乱 サムライブライド,ANIME,SPECIAL,"Comedy, Ecchi",6.0,SUMMER,2013.0,2013-6-26,2013-11-27,LIGHT_NOVEL,JP,Unknown,Unknown,FINISHED,60.0,61.0,3106,22
98621,sin: Nanatsu no Taizai Zange-roku Specials,Seven Mortal Sins Zange-roku Specials,sin 七つの大罪 ショートアニメ「懺悔録」,ANIME,SPECIAL,"Ecchi, Fantasy",7.0,SUMMER,2017.0,2017-6-28,2017-12-20,ORIGINAL,JP,TNK,Unknown,FINISHED,55.0,56.0,3105,44
98526,ROBOMASTERS THE ANIMATED SERIES,Unknown,ROBOMASTERS THE ANIMATED SERIES,ANIME,TV,"Action, Drama",6.0,FALL,2017.0,2017-10-13,2017-11-17,ORIGINAL,JP,"Dandelion Animation Studio, GONZO","Yasutaka Yamamoto (Director), Kenichi Yamashita (Series Composition), Kazuhiro Nishikawa (Producer), Kouji Watanabe (Mechanical Design), Yoshihiro Ike (Music)",FINISHED,58.0,59.0,3105,13
97707,Escha Chron,Unknown,エスカクロン,ANIME,OVA,"Music, Sci-Fi, Slice of Life",2.0,SUMMER,2017.0,2017-7-15,2017-7-15,ORIGINAL,JP,Lerche,"Tatsuya Takahashi (Screenplay), Saho Yamane (Art Director), Hikaru Yamaguchi (Director), Seiji Mizushima (Chief Director), Satomi Watanabe (Character Design)",FINISHED,60.0,61.0,3105,15
20851,"Futsuu no Joshikousei ga [Locodol] Yatte Mita.: Nagarekawa, Annai Shite Mita.",Locodol: We Tried Giving a Tour of Nagarekawa,普通の女子校生が【ろこどる】やってみた。流川、案内してみた。,ANIME,OVA,Comedy,1.0,SUMMER,2014.0,2014-9-24,2014-9-24,MANGA,JP,feel.,Unknown,FINISHED,66.0,67.0,3105,12
14543,Koutetsu no Majo Annerose,Unknown,鋼鉄の魔女 アンネローゼ,ANIME,OVA,"Action, Hentai, Supernatural",4.0,SUMMER,2012.0,2012-7-27,2014-11-21,VISUAL_NOVEL,JP,ZIZ Entertainment,"Hirotaka Kagami (Original Character Design), Takahiro Udagawa (Screenplay (ep 2))",FINISHED,62.0,63.0,3104,80
1609,Mai-Otome ZWEI,My-Otome Zwei,舞-乙HiME ZWEI,ANIME,OVA,Action,4.0,FALL,2006.0,2006-11-24,2007-8-24,ORIGINAL,JP,Unknown,"Ami Koshimizu (Theme Song Performance  (ED2/ED4)), Saeko Chiba (Theme Song Performance), Mika Kikuchi (Theme Song Performance), Hajime Yatate (Original Creator), Yuki Kajiura (Music)",FINISHED,69.0,70.0,3104,23
20640,Aikatsu! Movie,Unknown,劇場版 アイカツ！,ANIME,MOVIE,Music,1.0,FALL,2014.0,2014-12-13,2014-12-13,OTHER,JP,Sunrise,"Hiroko Yaguchi (Character Design), Ryuuichi Kimura (Chief Director), Yuuichirou Yano (Director), Youichi Katou (Script)",FINISHED,79.0,80.0,3103,67
4876,Hashire Melos (Movie),Unknown,走れメロス,ANIME,MOVIE,"Action, Adventure, Drama",1.0,SUMMER,1992.0,1992-7-18,1992-7-18,OTHER,JP,Visual 80,"Osamu Dazai (Original Creator), Masaaki Oosumi (Director), Masaaki Oosumi (Script), Kazuya Takeda (Key Animation), Terumitsu Okada (Editing)",FINISHED,67.0,69.0,3103,28
167140,Eiyuu Kyoushitsu OVA,Unknown,英雄教室 OVA,ANIME,OVA,"Fantasy, Slice of Life",3.0,WINTER,2024.0,2024-1-26,2024-3-27,LIGHT_NOVEL,JP,Unknown,"Haruyuki Morisawa (Original Character Design), Shin Araki (Original Story)",FINISHED,59.0,64.0,3102,80
